256.858124,852.903076
247.346176,846.089294
247.589996,840.784363
247.988663,831.653687
248.421173,821.059998
248.623749,815.765564
248.819290,810.473755
249.005615,805.183105
249.183746,799.895569
259.004364,799.895630
259.173035,794.608704
259.378113,787.789978
259.569305,780.980591
269.490631,775.699402
279.371246,770.419373
291.895538,770.419312
301.578735,770.419373
301.697418,765.140564
301.807404,759.863098
301.937500,753.068726
302.054291,746.258667
302.158112,739.455566
302.291870,728.908752
302.361237,722.114380
292.783661,708.542480
286.543030,705.142456
267.080536,699.869995
260.764374,696.459961
254.417419,689.623657
241.639923,686.197510
231.763123,680.923706
218.880539,674.076843
205.940613,667.234985
192.988739,667.235596
182.961243,667.234985
182.919373,661.959412
172.861801,661.959351
162.714920,656.682495
149.576797,656.683105
136.314301,651.404968
126.094299,651.404907
115.841248,651.405640
105.551170,651.404968
105.478745,646.126831
95.152496,646.126831
84.789375,646.126892
84.706169,640.845581
74.109924,630.281860
63.302422,614.426819
63.116875,607.573059
62.915073,600.724365
62.696716,593.877502
72.965622,588.580566
83.375542,588.580566
96.597496,583.281250
109.943123,583.281250
120.223122,583.281250
133.276794,577.980591
146.461166,577.980591
159.586166,577.979980
159.391800,572.676208
169.504288,572.676208
169.303741,567.369995
169.090622,562.061829
168.806244,555.200012
168.572418,549.885010
167.933670,536.149963
167.590622,529.281860
166.859299,515.542480
166.252426,504.858093
155.484375,494.496826
155.046875,487.588745
134.193054,480.634338
133.714920,473.679352
111.988747,457.551239
97.500542,443.595001
96.333046,429.618744
85.631165,426.113098
85.152496,420.697479
74.073669,413.673096
73.570549,408.244354
62.750000,404.719360
62.064297,397.666229
61.366875,390.608734
60.649925,383.547455
59.916172,376.482452
59.336250,371.012482
48.018124,363.933105
47.232498,356.850616
46.429920,349.763092
45.795544,344.259369
55.727497,338.750000
65.616798,333.231873
75.466171,327.706848
85.937416,327.706238
112.774925,327.706207
133.424301,327.706879
143.693665,327.706207
143.061249,322.173737
142.231171,315.033081
141.385544,307.886841
140.717499,302.326233
138.949997,287.984375
138.042419,280.799377
136.176865,266.399994
134.244370,251.953751
123.129295,246.307465
122.116875,239.056244
121.088745,231.796249
120.042419,224.525620
109.638672,224.525620
108.803123,218.833115
107.719925,211.541245
106.859299,205.826233
105.744301,198.510605
104.858673,192.772476
103.712494,185.431870
102.801872,179.669373
101.623672,172.304993
100.687500,166.517502
110.213669,160.718109
108.998672,153.311249
118.482498,147.486877
128.901154,147.487488
142.128052,147.486877
155.298126,147.486877
168.414276,147.486862
181.474991,147.486877
191.686249,147.486877
201.864365,147.486877
200.949295,141.650604
211.102493,141.650620
210.183121,135.803116
209.253113,129.943115
208.053665,122.464371
206.836868,114.969994
205.600540,107.443123
213.803116,95.590622
211.798126,83.687500
209.181168,68.446877
206.488663,53.128750
205.411865,47.086872
204.025620,39.382500
202.621872,31.659374
201.503738,25.566874
200.375626,19.459375
199.232498,13.337500
208.340546,7.199375
